IPv4,#genre#
CCTV8,http://101.66.198.213:9901/tsfile/live/0008_1.m3u8?key=txiptv&playlive=0&authid=0$LR•IPV4『线路6』
CCTV8,http://101.66.198.222:9901/tsfile/live/0008_1.m3u8?key=txiptv&playlive=0&authid=0$LR•IPV4『线路7』
CCTV8,http://101.66.198.245:9901/tsfile/live/0008_1.m3u8?key=txiptv&playlive=0&authid=0$LR•IPV4『线路8』
CCTV8,http://121.19.134.222:808/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路9』
CCTV8,http://182.92.109.190:1668/migu720/migu720.php?id=cctv8$LR•IPV4『线路10』
CCTV8,http://123.10.78.208:808/hls/8/index.m3u8$LR•IPV4『线路13』
CCTV8,http://58.19.244.92:1111/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路14』
CCTV8,http://218.76.32.193:9901/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路15』
CCTV8,http://42.48.50.232:9002/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路16』
CCTV8,http://183.185.105.197:8082/rtp/226.0.2.211:9600$LR•IPV4『线路17』
CCTV8,http://183.185.105.197:8082/rtp/226.0.2.25:8112$LR•IPV4『线路18』
CCTV8,http://118.249.23.16:4022/udp/239.76.246.158:1234$LR•IPV4『线路19』
CCTV8,http://118.249.23.16:4022/udp/239.76.253.158:9000$LR•IPV4『线路20』
CCTV8,http://171.213.196.134:8088/udp/239.93.42.39:5140$LR•IPV4『线路21』
CCTV8,http://171.213.196.134:8088/udp/239.93.0.154:5140$LR•IPV4『线路22』
CCTV8,http://171.213.196.134:8088/udp/239.93.1.74:5140$LR•IPV4『线路23』
CCTV8,http://114.228.152.34:8888/rtp/239.49.1.8:6000$LR•IPV4『线路24』
CCTV8,http://180.119.183.89:8800/rtp/239.49.1.8:6000$LR•IPV4『线路25』
CCTV8,http://121.227.243.195:7766/rtp/239.49.1.8:6000$LR•IPV4『线路26』
CCTV8,http://49.67.96.109:55555/rtp/239.49.1.8:6000$LR•IPV4『线路27』
CCTV8,http://115.171.216.195:4000/udp/225.1.8.85:8000$LR•IPV4『线路29』
CCTV8,http://222.241.154.37:9901/tsfile/live/23008_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路31』
CCTV8,http://58.51.111.46:1111/tsfile/live/1008_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路32』
CCTV8,http://171.108.239.79:8181/tsfile/live/1034_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路33』
CCTV8,http://171.8.247.154:808/hls/8/index.m3u8$LR•IPV4『线路34』
CCTV8,http://111.14.181.15:9901/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路36』
CCTV8,http://218.241.192.50:8808/rtp/239.3.1.175:8001$LR•IPV4『线路37』
CCTV8,http://120.234.5.29:6000/udp/239.20.0.31:3280$LR•IPV4『线路40』
CCTV9,http://113.220.235.232:9999/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路2』
CCTV9,http://61.156.228.12:8154/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路3』
CCTV9,http://101.66.199.26:9901/tsfile/live/0009_1.m3u8?key=txiptv&playlive=0&authid=0$LR•IPV4『线路4』
CCTV9,http://101.66.198.53:9901/tsfile/live/0009_1.m3u8?key=txiptv&playlive=0&authid=0$LR•IPV4『线路5』
CCTV9,http://101.66.198.93:9901/tsfile/live/0009_1.m3u8?key=txiptv&playlive=0&authid=0$LR•IPV4『线路6』
CCTV9,http://101.66.198.213:9901/tsfile/live/0009_1.m3u8?key=txiptv&playlive=0&authid=0$LR•IPV4『线路7』
CCTV9,http://101.66.198.222:9901/tsfile/live/0009_1.m3u8?key=txiptv&playlive=0&authid=0$LR•IPV4『线路8』
CCTV9,http://124.128.73.58:9901/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路9』
CCTV9,http://182.92.109.190:1668/migu720/migu720.php?id=cctv9$LR•IPV4『线路10』
CCTV9,http://123.10.78.208:808/hls/9/index.m3u8$LR•IPV4『线路13』
CCTV9,http://58.19.244.92:1111/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路14』
CCTV9,http://218.76.32.193:9901/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路15』
CCTV9,http://42.48.50.232:9002/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路16』
CCTV9,http://183.185.105.197:8082/rtp/226.0.2.161:9200$LR•IPV4『线路17』
CCTV9,http://183.185.105.197:8082/rtp/226.0.2.26:8120$LR•IPV4『线路18』
CCTV9,http://118.249.23.16:4022/udp/239.76.246.159:1234$LR•IPV4『线路19』
CCTV9,http://118.249.23.16:4022/udp/239.76.253.159:9000$LR•IPV4『线路20』
CCTV9,http://171.213.196.134:8088/udp/239.93.1.24:5140$LR•IPV4『线路21』
CCTV9,http://171.213.196.134:8088/udp/239.93.1.64:5140$LR•IPV4『线路22』
CCTV9,http://171.213.196.134:8088/udp/239.93.1.75:5140$LR•IPV4『线路23』
CCTV9,http://115.171.216.195:4000/udp/225.1.8.9:8112$LR•IPV4『线路25』
CCTV9,http://171.8.247.154:808/hls/9/index.m3u8$LR•IPV4『线路27』
CCTV9,http://58.17.48.228:808/hls/9/index.m3u8$LR•IPV4『线路28』
CCTV9,http://114.252.229.26:9876/rtp/239.3.1.62:8112$LR•IPV4『线路29』
CCTV9,http://222.241.154.37:9901/tsfile/live/23009_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路30』
CCTV9,http://58.57.21.166:9901/tsfile/live/0009_1.m3u8?key=txiptv$LR•IPV4『线路31』
CCTV9,http://61.136.67.238:50085/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路32』
CCTV9,http://171.108.239.98:8181/tsfile/live/1035_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路33』
CCTV9,http://124.128.73.58:9901/tsfile/live/0009_1.m3u8?key=txiptv$LR•IPV4『线路35』
CCTV9,http://111.14.181.15:9901/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路37』
CCTV9,http://218.241.192.50:8808/rtp/239.3.1.62:8112$LR•IPV4『线路38』
CCTV9,http://123.189.36.39:9901/tsfile/live/1160_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路39』
CCTV9,http://120.234.5.29:6000/udp/239.20.0.199:2196$LR•IPV4『线路40』
CHC动作电影,http://58.19.38.162:9901/tsfile/live/1005_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路5』
CHC动作电影,http://110.53.52.63:8888/newlive/live/hls/53/live.m3u8$LR•IPV4『线路6』
CHC动作电影,http://119.32.12.32:2901/udp/224.1.100.131:11111$LR•IPV4『线路9』
CHC动作电影,http://113.195.172.192:808/hls/114/index.m3u8$LR•IPV4『线路10』
CHC家庭影院,http://58.19.38.162:9901/tsfile/live/1006_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路4』
CHC家庭影院,http://61.162.52.6:8088/newlive/live/hls/60/live.m3u8$LR•IPV4『线路6』
CHC家庭影院,http://113.195.172.192:808/hls/113/index.m3u8$LR•IPV4『线路8』
CHC家庭影院,http://180.213.174.225:9901/tsfile/live/1030_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路10』
CHC高清电影,http://59.49.41.41/live.aishang.ctlcdn.com/00000110240325_1/playlist.m3u8?CONTENTID=00000110240325_1$LR•IPV4『线路1』
CHC高清电影,http://111.20.40.171/PLTV/88888893/224/3221226463/index.m3u8$LR•IPV4『线路2』
CHC高清电影,http://111.20.40.170/PLTV/88888893/224/3221226463/index.m3u8$LR•IPV4『线路3』
CHC高清电影,http://223.151.51.27:85/tsfile/live/1020_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路4』
CHC高清电影,http://60.255.240.247:8090/live/lnwsCHC-HDH265_4000.m3u8$LR•IPV4『线路6』
CHC高清电影,http://27.17.111.252:8118/udp/239.69.1.241:11088$LR•IPV4『线路7』
TVBS亚洲,http://38.64.72.148/hls/modn/list/4005/playlist.m3u8$LR•IPV4『线路1』
TVBS亚洲,http://38.64.72.148:80/hls/modn/list/4005/playlist.m3u8?$LR•IPV4『线路2』
TVBS亚洲,http://38.64.72.148/hls/modn/list/4005/chunklist1.m3u8?$LR•IPV4『线路3』
TVBS亚洲,http://38.64.72.148:80/hls/modn/list/4005/playlist.m3u8$LR•IPV4『线路4』
TVBS亚洲,http://38.64.72.148:80/hls/modn/list/4005/chunklist1.m3u8$LR•IPV4『线路5』
TVBS亚洲,http://38.64.72.148:80/hls/modn/list/4005/chunklist0.m3u8$LR•IPV4『线路6』
TVBS亚洲,http://38.64.72.148/hls/modn/list/4005/chunklist1.m3u8$LR•IPV4『线路7』
TVBS亚洲,http://185.243.7.13:80/play/live.php?mac=00:1A:79:45:5E:9A&stream=941621&extension=ts&play_token=vFR5CkmzbA$LR•IPV4『线路9』
TVBS亚洲,http://38.64.72.148/hls/modn/list/4005/chunklist1.m3u8?$LR•IPV4『线路10』
TVBS亚洲,http://38.64.72.148/hls/modn/list/4005/chunklist0.m3u8$LR•IPV4『线路11』
TVBS亚洲,http://38.64.72.148:80/hls/modn/list/4005/playlist.m3u8?$LR•IPV4『线路12』
TVBS亚洲,http://185.243.7.13:80/play/live.php?mac=00:1A:79:45:5E:9A&stream=571185&extension=ts&play_token=wD7CZpooiF$LR•IPV4『线路13』
TVBS亚洲,http://38.64.72.148:80/hls/modn/list/4005/playlist.m3u8?$LR•IPV4『线路14』
TVBS亚洲,http://38.64.72.148/hls/modn/list/4005/chunklist1.m3u8?$LR•IPV4『线路15』
TVBS亚洲,http://38.64.72.148:80/hls/modn/list/4005/chunklist0.m3u8$LR•IPV4『线路16』
TVBS亚洲,http://38.64.72.148/hls/modn/list/4005/chunklist0.m3u8$LR•IPV4『线路18』
TVBS新闻,http://61.221.215.25:8800/hls/9/index.m3u8$LR•IPV4『线路1』
TVBS新闻,http://185.243.7.13:80/play/live.php?mac=00:1A:79:45:5E:9A&stream=941622&extension=ts&play_token=E9ymAxKoVJ$LR•IPV4『线路3』
TVBS新闻,http://125.227.210.55:8186/VideoInput/play.ts$LR•IPV4『线路6』
TVBS新闻,http://211.72.65.236:8574/.m3u8$LR•IPV4『线路12』
TVBS新闻,http://125.227.210.55:8186/VideoInput/play.ts$LR•IPV4『线路13』
TVBS欢乐,http://50.7.234.10:8278/tvbshuanle_twn/playlist.m3u8?tid=MBCB7220883472208834&ct=19234&tsum=82bece8e29754b899ffb60e5246dfc74$LR•IPV4『线路1』
TVBS欢乐,http://37.27.111.214:8080/live/24/hls.m3u8$LR•IPV4『线路2』
TVBS欢乐,http://23.224.49.18:8866/haiou.php?id=4gtv-4gtv068$LR•IPV4『线路4』
TVBS欢乐,http://37.27.111.214:8080/live/24/hls.m3u8$LR•IPV4『线路5』
三沙卫视,http://171.213.196.134:8088/udp/239.93.42.58:5140$LR•IPV4『线路1』
三沙卫视,http://117.27.190.42:9998/tsfile/live/23250_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路28』
三沙卫视,http://139.129.231.228:50060/rtp/239.21.2.9:5002$LR•IPV4『线路29』
三沙卫视,http://61.138.128.226:19901/tsfile/live/1020_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路30』
三沙卫视,http://139.196.151.191:2051/rtp/239.45.1.82:5140$LR•IPV4『线路31』
三沙卫视,http://61.138.128.226:19901/tsfile/live/1020_1.m3u8$LR•IPV4『线路33』
三沙卫视,http://117.27.190.42:9998/tsfile/live/23250_1.m3u8$LR•IPV4『线路34』
三沙卫视,http://111.160.17.2:59901/tsfile/live/0001_45.m3u8$LR•IPV4『线路35』
三沙卫视,http://119.36.148.115:59901/tsfile/live/1009_1.m3u8$LR•IPV4『线路38』
三沙卫视,http://114.252.238.87:8000/udp/239.3.1.155:4120$LR•IPV4『线路40』
上海教育,http://180.97.247.27:8088/liveplay-kk.rtxapp.com/live/program/live/setvhd/8000000/mnf.m3u8$LR•IPV4『线路1』
不存在收费使用,http://175.178.251.183:6689/liveup.php?id=CCTV16 4K
东南卫视,http://101.66.199.26:9901/tsfile/live/0137_1.m3u8?key=txiptv&playlive=0&authid=0$LR•IPV4『线路1』
东南卫视,http://101.66.198.53:9901/tsfile/live/0137_1.m3u8?key=txiptv&playlive=0&authid=0$LR•IPV4『线路2』
东南卫视,http://101.66.198.93:9901/tsfile/live/0137_1.m3u8?key=txiptv&playlive=0&authid=0$LR•IPV4『线路3』
东南卫视,http://101.66.198.213:9901/tsfile/live/0137_1.m3u8?key=txiptv&playlive=0&authid=0$LR•IPV4『线路4』
东南卫视,http://101.66.198.222:9901/tsfile/live/0137_1.m3u8?key=txiptv&playlive=0&authid=0$LR•IPV4『线路5』
东南卫视,http://101.66.198.245:9901/tsfile/live/0137_1.m3u8?key=txiptv&playlive=0&authid=0$LR•IPV4『线路6』
东南卫视,http://121.19.134.222:808/tsfile/live/1014_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路7』
东南卫视,http://113.195.45.95:9901/tsfile/live/0137_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路8』
东南卫视,http://182.92.109.190:1668/migu720/migu720.php?id=dnws$LR•IPV4『线路11』
东南卫视,http://123.10.78.208:808/hls/49/index.m3u8$LR•IPV4『线路12』
东南卫视,http://58.19.244.92:1111/tsfile/live/1010_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路13』
东南卫视,http://218.76.32.193:9901/tsfile/live/0122_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路14』
东南卫视,http://42.48.50.232:9002/tsfile/live/0137_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路15』
东南卫视,http://118.249.23.16:4022/udp/239.76.245.190:1234$LR•IPV4『线路16』
东南卫视,http://118.249.23.16:4022/udp/239.76.252.190:9000$LR•IPV4『线路17』
东南卫视,http://171.213.196.134:8088/udp/239.93.0.42:5140$LR•IPV4『线路18』
东南卫视,http://171.213.196.134:8088/udp/239.93.1.201:5140$LR•IPV4『线路19』
东南卫视,http://114.228.152.34:8888/rtp/239.49.1.45:6000$LR•IPV4『线路20』
东南卫视,http://180.119.183.89:8800/rtp/239.49.1.45:6000$LR•IPV4『线路21』
东南卫视,http://183.185.129.160:8085/rtp/226.0.2.40:8232$LR•IPV4『线路22』
东南卫视,http://183.185.129.160:8085/rtp/226.0.2.188:9416$LR•IPV4『线路23』
东南卫视,http://183.185.105.197:8082/rtp/226.0.2.40:8232$LR•IPV4『线路24』
东南卫视,http://183.185.105.197:8082/rtp/226.0.2.188:9416$LR•IPV4『线路25』
东南卫视,http://121.227.243.195:7766/rtp/239.49.1.45:6000$LR•IPV4『线路26』
东南卫视,http://49.67.96.109:55555/rtp/239.49.1.45:6000$LR•IPV4『线路27』
东南卫视,http://111.29.9.33:6610/000000001000/1000000002000009263/index.m3u8?channel-id=bestzb&Contentid=1000000002000009263&livemode=1&stbId=3$LR•IPV4『线路39』
东南卫视,http://120.192.226.35:8009/hls/45/index.m3u8$LR•IPV4『线路40』
东方卫视,http://61.156.228.12:8154/tsfile/live/0107_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路1』
东方卫视,http://223.241.247.214:9901/tsfile/live/1005_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路2』
东方卫视,http://101.66.199.26:9901/tsfile/live/0018_1.m3u8?key=txiptv&playlive=0&authid=0$LR•IPV4『线路3』
东方卫视,http://101.66.198.53:9901/tsfile/live/0018_1.m3u8?key=txiptv&playlive=0&authid=0$LR•IPV4『线路4』
东方卫视,http://101.66.198.93:9901/tsfile/live/0018_1.m3u8?key=txiptv&playlive=0&authid=0$LR•IPV4『线路5』
东方卫视,http://101.66.198.213:9901/tsfile/live/0018_1.m3u8?key=txiptv&playlive=0&authid=0$LR•IPV4『线路6』
东方卫视,http://101.66.198.222:9901/tsfile/live/0018_1.m3u8?key=txiptv&playlive=0&authid=0$LR•IPV4『线路7』
东方卫视,http://101.66.198.245:9901/tsfile/live/0018_1.m3u8?key=txiptv&playlive=0&authid=0$LR•IPV4『线路8』
东方卫视,http://182.92.109.190:1668/migu720/migu720.php?id=dfws$LR•IPV4『线路12』
东方卫视,http://123.10.78.208:808/hls/37/index.m3u8$LR•IPV4『线路13』
东方卫视,http://58.19.244.92:1111/tsfile/live/1000_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路14』
东方卫视,http://218.76.32.193:9901/tsfile/live/1006_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路15』
东方卫视,http://42.48.50.232:9002/tsfile/live/0107_2.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路16』
东方卫视,http://118.249.23.16:4022/udp/239.76.246.186:1234$LR•IPV4『线路17』
东方卫视,http://118.249.23.16:4022/udp/239.76.253.186:9000$LR•IPV4『线路18』
东方卫视,http://171.213.196.134:8088/udp/239.93.0.123:5140$LR•IPV4『线路19』
东方卫视,http://171.213.196.134:8088/udp/239.93.1.44:5140$LR•IPV4『线路20』
东方卫视,http://114.228.152.34:8888/rtp/239.49.1.32:6000$LR•IPV4『线路21』
东方卫视,http://114.228.152.34:8888/rtp/239.49.8.140:6000$LR•IPV4『线路22』
东方卫视,http://180.119.183.89:8800/rtp/239.49.1.32:6000$LR•IPV4『线路23』
东方卫视,http://180.119.183.89:8800/rtp/239.49.8.140:6000$LR•IPV4『线路24』
东方卫视,http://183.185.129.160:8085/rtp/226.0.2.175:9312$LR•IPV4『线路25』
东方卫视,http://183.185.129.160:8085/rtp/226.0.2.34:8184$LR•IPV4『线路26』
东方卫视,http://183.185.105.197:8082/rtp/226.0.2.175:9312$LR•IPV4『线路27』
东方卫视,http://183.185.105.197:8082/rtp/226.0.2.34:8184$LR•IPV4『线路28』
东方卫视,http://121.227.243.195:7766/rtp/239.49.1.32:6000$LR•IPV4『线路29』
东方卫视,http://121.227.243.195:7766/rtp/239.49.8.140:6000$LR•IPV4『线路30』
东方卫视,http://49.67.96.109:55555/rtp/239.49.1.32:6000$LR•IPV4『线路31』
东方卫视,http://49.67.96.109:55555/rtp/239.49.8.140:6000$LR•IPV4『线路32』
东方影视,http://180.97.247.27:8088/liveplay-kk.rtxapp.com/live/program/live/dfyshd8m/8000000/mnf.m3u8$LR•IPV4『线路4』
东方影视,http://139.196.151.191:2051/rtp/239.45.3.237:5140$LR•IPV4『线路7』
东方财经,http://115.153.254.81/PLTV/88888888/224/3221225609/iptv7995.smil/index.m3u8?fmt=ts2hls$LR•IPV4『线路2』
东方财经,http://180.97.247.27:8088/liveplay-kk.rtxapp.com/live/program/live/dfcjhd8m/8000000/mnf.m3u8$LR•IPV4『线路7』
东方财经,http://139.196.151.191:2051/rtp/239.45.1.119:5140$LR•IPV4『线路9』
东森幼幼,http://50.7.234.10:8278/yoyo_twn/playlist.m3u8?ct=17874&tid=m84c9b210bc7f11269156&tsum=51340c8fb7ca02ab978ee0791843501d$LR•IPV4『线路1』
东森幼幼,http://122.117.71.103:8515/http/61.222.53.250:8081/hls/63/805/ch09.m3u8$LR•IPV4『线路2』
东森电影,http://171.108.239.98:8181/tsfile/live/1010_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路15』
东森电影,http://171.108.239.79:8181/tsfile/live/1010_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路16』
东森电影,http://171.108.239.99:8181/tsfile/live/1010_1.m3u8?key=txiptv$LR•IPV4『线路17』
东森电影,http://171.108.239.99:8181/tsfile/live/1010_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路18』
东森电影,http://106.53.99.30/公众号【榴芒电视】/proxy/tw.php?id=14$LR•IPV4『线路19』
东森电影,http://50.7.234.10:8278/ettvmovie/playlist.m3u8?tid=MBDB9268852192688521&ct=19254&tsum=7514b50ebc2e4b06f2e402578d0ac996$LR•IPV4『线路20』
东森综合,http://211.72.65.236:8524/.m3u8$LR•IPV4『线路8』
东森超视,http://38.64.72.148:80/hls/modn/list/2013/chunklist0.m3u8$LR•IPV4『线路1』
东森超视,http://171.108.239.79:8181/tsfile/live/1023_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路2』
东森超视,http://171.108.239.80:8181/tsfile/live/1023_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路3』
东森超视,http://171.108.239.99:8181/tsfile/live/1023_1.m3u8?key=txiptv$LR•IPV4『线路4』
东森超视,http://171.108.239.98:8181/tsfile/live/1023_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路5』
东森超视,http://110.53.52.63:8888/newlive/live/hls/51/live.m3u8$LR•IPV4『线路8』
东森超视,http://38.64.72.148:80/hls/modn/list/2013/chunklist1.m3u8$LR•IPV4『线路18』
东森超视,http://38.64.72.148:80/hls/modn/list/2013/chunklist0.m3u8$LR•IPV4『线路19』
云南卫视,http://121.19.134.200:808/tsfile/live/0119_2.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路1』
云南卫视,http://124.128.73.58:9901/tsfile/live/0119_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路2』
云南卫视,http://182.92.109.190:1668/migu720/migu720.php?id=ynws$LR•IPV4『线路5』
云南卫视,http://123.10.78.208:808/hls/46/index.m3u8$LR•IPV4『线路6』
云南卫视,http://42.48.50.232:9002/tsfile/live/0119_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路7』
云南卫视,http://118.249.23.16:4022/udp/239.76.254.60:9000$LR•IPV4『线路8』
云南卫视,http://171.213.196.134:8088/udp/239.93.1.174:5140$LR•IPV4『线路9』
云南卫视,http://171.213.196.134:8088/udp/239.93.1.168:5140$LR•IPV4『线路10』
云南卫视,http://114.228.152.34:8888/rtp/239.49.1.235:6000$LR•IPV4『线路11』
云南卫视,http://180.119.183.89:8800/rtp/239.49.1.235:6000$LR•IPV4『线路12』
云南卫视,http://183.185.129.160:8085/rtp/226.0.2.60:8392$LR•IPV4『线路13』
云南卫视,http://183.185.105.197:8082/rtp/226.0.2.60:8392$LR•IPV4『线路14』
云南卫视,http://121.227.243.195:7766/rtp/239.49.1.235:6000$LR•IPV4『线路15』
云南卫视,http://49.67.96.109:55555/rtp/239.49.1.235:6000$LR•IPV4『线路16』
云南卫视,http://39.164.180.36:19901/tsfile/live/0119_1.m3u8?key=txiptv&playlive=0&authid=0$LR•IPV4『线路24』
云南卫视,http://111.29.9.33:6610/000000001000/1000000002000024694/index.m3u8?channel-id=bestzb&Contentid=1000000002000024694&livemode=1&stbId=3$LR•IPV4『线路25』
云南卫视,http://120.192.226.35:8009/hls/56/index.m3u8$LR•IPV4『线路26』
云南卫视,http://110.53.52.63:8888/newlive/live/hls/26/live.m3u8$LR•IPV4『线路27』
云南卫视,http://1.195.30.9:19901/tsfile/live/0119_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路28』
云南卫视,http://123.182.60.29:9002/hls/33/index.m3u8$LR•IPV4『线路32』
云南卫视,http://36.32.174.67:60080/newlive/live/hls/45/live.m3u8$LR•IPV4『线路33』
云南卫视,http://183.215.211.219:9998/tsfile/live/1037_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路34』
云南卫视,http://123.101.157.235:808/hls/79/index.m3u8$LR•IPV4『线路37』
云南卫视,http://182.91.124.60:9901/tsfile/live/0119_1.m3u8?key=txiptv&playlive=0&authid=0$LR•IPV4『线路38』
云南卫视,http://182.91.124.224:9901/tsfile/live/1080_1.m3u8?key=txiptv&playlive=0&authid=0$LR•IPV4『线路39』
云南卫视,http://116.117.106.117:8096/tsfile/live/0119_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路40』
五星体育,http://222.71.90.218:8888/newlive/live/hls/56/live.m3u8$LR•IPV4『线路1』
五星体育,http://139.196.151.191:2051/rtp/239.45.3.210:5140$LR•IPV4『线路3』
五星体育,http://210.22.75.86:9901/tsfile/live/1010_1.m3u8$LR•IPV4『线路24』
五星体育,http://36.105.100.208:35455/itv/5000000010000017540.m3u8?cdn=bestzb$LR•IPV4『线路25』
五星体育,http://180.97.247.27:8088/liveplay-kk.rtxapp.com/live/program/live/wxtyhd8m/8000000/mnf.m3u8$LR•IPV4『线路28』
五星体育,http://111.40.196.33:443/PLTV/88888888/224/3221225503/1.m3u8$LR•IPV4『线路29』
优漫卡通,http://123.138.22.30:9901/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路1』
优漫卡通,http://106.46.147.82:10443/tsfile/live/0139_14.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路9』
优漫卡通,http://106.53.99.30/dl/jstv.php?id=jskt$LR•IPV4『线路10』
优漫卡通,http://106.53.99.30/公众号【榴芒电视】/proxy/migu1.php?id=ymkt$LR•IPV4『线路11』
优漫卡通,http://110.53.218.182:9902/tsfile/live/1006_1.m3u8$LR•IPV4『线路12』
优漫卡通,http://119.32.12.32:2901/udp/224.1.100.119:11111$LR•IPV4『线路14』
优漫卡通,http://221.226.4.10:9901/tsfile/live/1026_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路16』
优漫卡通,http://58.221.214.82:9901/tsfile/live/0008_2.m3u8$LR•IPV4『线路17』
优漫卡通,http://39.135.138.58:18890/PLTV/88888888/224/3221225665/index.m3u8$LR•IPV4『线路20』
优漫卡通,http://183.255.10.78:6610/200000001898/460000089800010118/1.m3u8?IASHttpSessionId=ACE$LR•IPV4『线路22』
优漫卡通,http://106.111.74.38:10001/rtp/239.49.8.119:8000$LR•IPV4『线路23』
优漫卡通,http://139.129.231.228:50060/rtp/239.21.1.50:5002$LR•IPV4『线路31』
兵团卫视,http://124.128.73.58:9901/tsfile/live/0115_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路1』
兵团卫视,http://171.213.196.134:8088/udp/239.93.42.43:5140$LR•IPV4『线路2』
兵团卫视,http://183.185.129.160:8085/rtp/226.0.2.62:8408$LR•IPV4『线路3』
兵团卫视,http://183.185.105.197:8082/rtp/226.0.2.62:8408$LR•IPV4『线路4』
兵团卫视,http://113.118.15.210:808/hls/7/index.m3u8$LR•IPV4『线路15』
兵团卫视,http://120.238.94.10:9901/tsfile/live/1080_1.m3u8$LR•IPV4『线路16』
兵团卫视,http://121.33.239.242:9901/tsfile/live/1000_1.m3u8$LR•IPV4『线路17』
兵团卫视,http://139.129.231.228:50060/rtp/239.21.1.234:5002$LR•IPV4『线路18』
兵团卫视,http://116.117.106.117:8096/tsfile/live/0115_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路20』
兵团卫视,http://116.117.106.11:8096/tsfile/live/0115_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路21』
兵团卫视,http://116.117.106.103:8096/tsfile/live/0115_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路22』
兵团卫视,http://116.117.106.13:8096/tsfile/live/0115_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路23』
兵团卫视,http://116.117.106.154:8096/tsfile/live/0115_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路24』
兵团卫视,http://116.117.106.246:8096/tsfile/live/0115_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路25』
